R715531,R967891
R201952,R696923
R290217,R288105
R482844,R845310
R138307,R173265
R467957,R730173
R627224,R753638
R352821,R403658
R682858,R120381
R814270,R345113
R663695,R643407
R382676,R373870
R567858,R527698
R482999,R516683
R446034,R221087
R595723,R887207
R840832,R860778
R328779,R505551
R866177,R873120
R612678,R794544
R978652,R933182
R280169,R650145
R222089,R447103
R908002,R842053
R773302,R686206
R674177,R229257
R183473,R963230
R679808,R770957
R302680,R173329
R218067,R277552
R586198,R320696
R783228,R380035
R376683,R462112
R824258,R610926
R676049,R377720
R448023,R302326
R608851,R901142
R519829,R126093
R406854,R120908
R457240,R316954
R190897,R765803
R462894,R627860
R441602,R594831
R241869,R993826
R478244,R951427
R376189,R805883
R331230,R203928
R905796,R229481
R479845,R309965
R679550,R494904
R270386,R675668
R513464,R951746
R944935,R234750
R697899,R761069
R513605,R629935
R270497,R427560
R342456,R415730
R197037,R926459
R642827,R436390
R291943,R555985
R507617,R122543
R423036,R435576
R170667,R298890
R637636,R700737
R575332,R636161
R626443,R294219
R953313,R113496
R689348,R631867
R992762,R280604
R907508,R148805
R559158,R123190
R103799,R815799
R872046,R216506
R492488,R873179
R830832,R715985
R328120,R822105
R879066,R479815
R928165,R462420
R421849,R111923
R565411,R584356
R130652,R801528
R439762,R955867
R210406,R565159
R233558,R847969
R657578,R839560
R637399,R629315
R835362,R497609
R401178,R563901
R338450,R997045
R344442,R544254
R762214,R283803
R358876,R342068
R180915,R150602
R462534,R936630
R871851,R636545
R821425,R516858
R636406,R816699
R141946,R856675
R115148,R590180
R891544,R987940
R104181,R250282
R264929,R131173
R386982,R903366
R122362,R656505
R260622,R523723
R763899,R529451
R158685,R382122
R362541,R804127
R340663,R699808
R466019,R526204
R218443,R376792
R918271,R672138
R998814,R513385
R193948,R808365
R718844,R583131
R829453,R499690
R952293,R157821
R959825,R855530
R375233,R104165
R590195,R618213
R916277,R705427
R718128,R377697
R125475,R939756
R604922,R648500
R724240,R532170
R711310,R263677
R559247,R641186
R602182,R217649
R508573,R962296
R221180,R425667
R452465,R815246
R129175,R196072
R470603,R231257
R349917,R968726
R114025,R633585
R998112,R971175
R924454,R147753
R920305,R476654
R570683,R811795
R981226,R554455
R667412,R267698
R873472,R916161
R536357,R336214
R972876,R265402
R875595,R296797
R640271,R334340
R408860,R968179
R259107,R613868
R622434,R153945
R542670,R266139
R883093,R612666
R338002,R386507
R400509,R673646
R356453,R358426
R630108,R277014
R282655,R981033
R918152,R276775
R296465,R390911
R471865,R466892
R952278,R637412
R103424,R164853
R808967,R944558
R766549,R936170
R122166,R604493
R480906,R452821
R721108,R182080
R237706,R116688
R151732,R437185
R688950,R737214
R788398,R800384
R829612,R362075
R843694,R185361
R277055,R803085
R887690,R360756
R866480,R101364
R909146,R525507
R251472,R546318
R125061,R780036
R582586,R282183
R205296,R237979
R613262,R489333
R480158,R912091
R795747,R773413
R622093,R437984
R396347,R283367
R569424,R974132
R335959,R478914
R301391,R340014
R823732,R779644
R467640,R395571
R618265,R448297
R567826,R510405
R428741,R299316
R301478,R968673
R180290,R430090
R253439,R180656
R427051,R310063
R684611,R282813
R403032,R552179
R204594,R133965
R336908,R577872
R275276,R364755
R726149,R366693
R901251,R184384
R414130,R123823
R254741,R184699
R739011,R354339
R247680,R779726
R177873,R525152
R167709,R507336
R290755,R799356
R497759,R396016
R260960,R780466
R226603,R329448
R343935,R699233
R178252,R362742
R350165,R596790
R968676,R501036
R203831,R445122
R608050,R855037
R113494,R507312
R482290,R314762
R443278,R102232
R789434,R309049
R412545,R545605
R221183,R473435
R982130,R170847
R529261,R852160
R780088,R511143
R564813,R211606
R352972,R858929
R209189,R894499
R210973,R591073
R252044,R682362
R531339,R193680
R205018,R925086
R888843,R959651
R629691,R211702
R542528,R260445
R809935,R885590
R267480,R188304
R254042,R235934
R515652,R766045
R297035,R474632
R761645,R882988
R535993,R299774
R294899,R516915
R987740,R814837
R364859,R672158
R789825,R599618
R876896,R961827
R917577,R929797
R926590,R851442
R407259,R385494
R973202,R973101
R174871,R985006
R265753,R218945
R865581,R674446
R241079,R996563
R935648,R977394
R582409,R234920
R115319,R892614
R941280,R943426
R264476,R563404
R919076,R240672
R539512,R962588
R478071,R493525
R323243,R812931
R579818,R857085
R276935,R492202
R804890,R216731
R398227,R288790
R930926,R228682
R677309,R570273
R986162,R213457
R912384,R921856
R147916,R283785
R221517,R751322
R939365,R429989
R482906,R419315
R404550,R185893
R505236,R580385
R117878,R680704
R109909,R414106
R126816,R493776
R863129,R465378
R815985,R258446
R469236,R971579
R142898,R713965
R605578,R760978
R928443,R380008
R662555,R944442
R484938,R300173
R645801,R752577
R128115,R243799
R875938,R668048
R249301,R468660
R173157,R335023
R527513,R495170
R794514,R597614
R958590,R502128
R708740,R240219
R625379,R138936
R698058,R986414
R931700,R103451
R475111,R845287
R367514,R513144
R400948,R357566
R494482,R678704
R943886,R747900
R977931,R709067
R732460,R949747
R758814,R524963
R336385,R920391
R711395,R624688
R895706,R234239
R574567,R559074
R856245,R615295
R175438,R648903
R392077,R439253
R832863,R988857
R680503,R275964
R174391,R627011
R511259,R910910
R494504,R417326
R215078,R734266
R738721,R413169
R390945,R752511
R177515,R796600
R834983,R678556
R292728,R385292
R847368,R722736
R292596,R957829
R108743,R905015
R121843,R659333
R628062,R454998
R187378,R475113
R665714,R547067
R830826,R582993
R413014,R459724
R815461,R740715
R737753,R998032
R913030,R202889
R324996,R801251
R158424,R393705
R697519,R645396
R822674,R499536
R146315,R265936
R645163,R523619
R505615,R392743
R158472,R672108
R954545,R405548
R479744,R550802
R699846,R831597
R612539,R138023
R775139,R449251
R913468,R474601
R918164,R467510
R353156,R321224
R501818,R172657
R783606,R673676
R165619,R358300
R449233,R368723
R984269,R162795
R192091,R992458
R121517,R611319
R276742,R636160
R531159,R609069
R584644,R409965
R513790,R638783
R222961,R723827
R787164,R441520
R808584,R470993
R884605,R294041
R922918,R877812
R993031,R573351
R674143,R707471
R326392,R311016
R160131,R920753
R143032,R582043
R722457,R347722
R228201,R461318
R417139,R461818
R720976,R802571
R368579,R724615
R936363,R924465
R160595,R500327
R784498,R611077
R785872,R322903
R602700,R988616
R821798,R496727
R761300,R104567
R622249,R360312
R852819,R855015
R479918,R609042
R556569,R874443
R259727,R244607
R579541,R846196
R662121,R938825
R906078,R539831
R327277,R958039
R632675,R911306
R179972,R875725
R270133,R159401
R260211,R842057
R513219,R429817
R449727,R215441
R413000,R130414
R448541,R665452
R244937,R389451
R161442,R874624
R224206,R618359
R323702,R460623
R326955,R583945
R456906,R639968
R728913,R388026
R439499,R833306
R588392,R241670
R811543,R735054
R985855,R430734
R184972,R206879
R334334,R695276
R677869,R334805
R428925,R229738
R920161,R834916
R143301,R765779
R595931,R540036
R807178,R956571
R193107,R169948
R181211,R369770
R730183,R592210
R419410,R428604
R574179,R613860
R327850,R780912
R229081,R118851
R590256,R281476
R232652,R286856
R915334,R835263
R455363,R927327
R861827,R949068
R118322,R475541
R745067,R491470
R435219,R196278
R670498,R735579
R485276,R243271
R687773,R706002
R545074,R503136
R307949,R586833
R907512,R508475
R750175,R694536
R868951,R805108
R803648,R391894
R777061,R709015
R894238,R788789
R612955,R338695
R982860,R325436
R735977,R133862
R166824,R215673
R318329,R987464
R534216,R400619
R956074,R520010
R119091,R829667
R286854,R829719
R809119,R160628
R822642,R253406
R470883,R257155
R740437,R918621
R548844,R777795
R289822,R846695
R727936,R863993
R594341,R587411
R444504,R547596
R145786,R175775
R159676,R946233
R960688,R971113
R509803,R969044
R360975,R278246
R558388,R894774
R254392,R360226
R687385,R752476
R169788,R301265
R709929,R754103
R693932,R643107
R415731,R608391
R580080,R397791
R777209,R505823
R775860,R292810
R302856,R983759
R780146,R661620
R417589,R270565
R707805,R460998
R188792,R644595
R656776,R940463
R819361,R380912
R746983,R971309
R570507,R351066
R248907,R450241
R892793,R568793
R799538,R652442
R683325,R878473
R782569,R496151
R809534,R377514
R127853,R119400
R278478,R147182
R945403,R362639
R622190,R972268
R144646,R530048
R435973,R762164
R830048,R832697
R795095,R348254
R629347,R111684
R559745,R312433
R968917,R290087
R619925,R799523
R293545,R588709
R785118,R597726
R458546,R510049
R892930,R354298
R974516,R811658
R191022,R964847
R660851,R563930
R732580,R744566
R324297,R378518
R121379,R501739
R328358,R992750
R626883,R398134
R466526,R789072
R637840,R412172
R794965,R630812
R998535,R825172
R669965,R591892
R795442,R106491
R565501,R722313
R851756,R951563
R336560,R200682
R837219,R950768
R346515,R933496
R420413,R632398
R236295,R281688
R170141,R307217
R382891,R942950
R985108,R907184
R379970,R487376
R602612,R225217
R507292,R900803
R871881,R314148
R450537,R484526
R962784,R603349
R229569,R896051
R707896,R258815
R245189,R532486
R853094,R647642
R903924,R701452
R855092,R159106
R501142,R171008
R102144,R474120
R334729,R340895
R622982,R709401
R373921,R595558
R973151,R961527
R880278,R778496
R696234,R358430
R176502,R991400
R773083,R432839
R534512,R668293
R618113,R789278
R690054,R392473
R706871,R436918
R929034,R224141
R971898,R408221
R139008,R681829
R932694,R116536
R476761,R520528
R854118,R314276
R155041,R872799
R147238,R660421
R556613,R671203
R336582,R420727
R360361,R955790
R264687,R572528
R453315,R197747
R543544,R389503
R334426,R951537
R486692,R572381
R731928,R103482
R555806,R667383
R936834,R311372
R106166,R472054
R673001,R613938
R810016,R525509
R630933,R688332
R750334,R661774
R829237,R333427
R320061,R516566
R647367,R921099
R954369,R722254
R400633,R723877
R932452,R377972
R813231,R735252
R362185,R635472
R775976,R741846
R153859,R485782
R575115,R267681
R531652,R337621
R919740,R348544
R529264,R216329
R920059,R508019
R451451,R346789
R870584,R801948
R551302,R891608
R991159,R906076
R484666,R773200
R935445,R283042
R637596,R494516
R109877,R451760
R207421,R771475
R431646,R192944
R727079,R805837
R171168,R120961
R509657,R839881
R542444,R543534
R937885,R152372
R499532,R411568
R269939,R244865
R640823,R348446
R502981,R524974
R254132,R577090
R377183,R770380
R142550,R603325
R654446,R145857
R173142,R121140
R679387,R464469
R997816,R926340
R826233,R602293
R293117,R709707
R537950,R314715
R807038,R126337
R402368,R849537
R375274,R937682
R443073,R477110
R245899,R568983
R450483,R729846
R512182,R661345
R164045,R480248
R998862,R596726
R631158,R266404
R563147,R397945
R683559,R329620
R119822,R604450
R986869,R184419
R533833,R693334
R326326,R353453
R953901,R147128
R341921,R941419
R859659,R631183
R642975,R476446
R698403,R803540
R758201,R654416
R261761,R174713
R546704,R500673
R341605,R587668
R450498,R836020
R430304,R130368
R322795,R214474
R121467,R332605
R962240,R978992
R230897,R324170
R894684,R638366
R166694,R830292
R952217,R744926
R455766,R107817
R601932,R719478
R449780,R519901
R683395,R821565
R721645,R544444
R996052,R136533
R578354,R116032
R375102,R614761
R550143,R693036
R996409,R547737
R766095,R330349
R597058,R440418
R552418,R450448
R847637,R217365
R420281,R476292
R421447,R774026
R264694,R437058
R453104,R442342
R461557,R198500
R451902,R316073
R534480,R434790
R862619,R625362
R137036,R474802
R878400,R618990
R127756,R414891
R800016,R733132
R517697,R116787
R910159,R786590
R995429,R133088
R151195,R974673
R378467,R594917
R855335,R122922
R199526,R809234
R390972,R201789
R731360,R844263
R244260,R898255
R145610,R324209
R589219,R397467
R760197,R434646
R501531,R287415
R309118,R530458
R499106,R818612
R170807,R132225
R253521,R825889
R372452,R402239
R778312,R158552
R312033,R430672
R650478,R148608
R770905,R547292
R166782,R173223
R604546,R414716
R883428,R962853
R489049,R251650
R158848,R173742
R386188,R964969
R663832,R693559
R392213,R175781
R541078,R730966
R998256,R338049
R916415,R454844
R565960,R121593
R224137,R287265
R381767,R167296
R323194,R710304
R435584,R498360
R430353,R719802
R117603,R603091
R994928,R640664
R792345,R114679
R391954,R363578
R862383,R473609
R744824,R797953
R901287,R649403
R103599,R558586
R411499,R640870
R926792,R359401
R471650,R117664
R282668,R800079
R396041,R237424
R712673,R689273
R362479,R826009
R734516,R944963
R790592,R730414
R430988,R960257
R189365,R236864
R189192,R772187
R779580,R420709
R764014,R676592
R119897,R311735
R782082,R350012
R664024,R866861
R993230,R884929
R494999,R385886
R998429,R444755
R631631,R245831
R638722,R446683
R799353,R505610
R876095,R706474
R327420,R226236
R323611,R445782
R159646,R648915
R548531,R124814
R349437,R908232
R166373,R387037
R971748,R235467
R361536,R747023
R779672,R692732
R992444,R205359
R527708,R391854
R755341,R675345
R876073,R709760
R749016,R509082
R630701,R414677
R157828,R557938
R401552,R794695
R508336,R364076
R320685,R450604
R710567,R651783
R666217,R225493
R396544,R112589
R424034,R659221
R609672,R170064
R739469,R494838
R589133,R292412
R644605,R198281
R601593,R658111
R409298,R825825
R270477,R641530
R488737,R862847
R587105,R536665
R532645,R339947
R575846,R818366
R579988,R186947
R400298,R336247
R858511,R729584
R439286,R972120
R966817,R370041
R451839,R620130
R394069,R573050
R811381,R150218
R161545,R818081
R352514,R917748
R427569,R495273
R810996,R654787
R248680,R639042
R866440,R388855
R931391,R135545
R192611,R180246
R994394,R304395
R655174,R454504
R543455,R827598
R249669,R480693
R846965,R553670
R144461,R277336
R367794,R128929
R176446,R269030
R532617,R710797
R343528,R186127
R433559,R272052
R203539,R383663
R376096,R699231
R227393,R408247
R887637,R296649
R621080,R216340
R169657,R649457
R722350,R267770
R651905,R999176
R317495,R954835
R140910,R162852
R893022,R208067
R784909,R541992
R650280,R369954
R210105,R532280
R237963,R129595
R838056,R671121
R432020,R550978
R605891,R577137
R202742,R752521
R217331,R269820
R705355,R856666
R793535,R291033
R379984,R737131
R764815,R692669
R938700,R847105
R934852,R382900
R142792,R219581
R742010,R825453
R909167,R850356
R927891,R176553
R679263,R703745
R283981,R657211
R429379,R121684
R187328,R161974
R791005,R446648
R533435,R352178
R198553,R732691
R890363,R227006
R456736,R568877
R232504,R930160
R849065,R851487
R916425,R733702
R436290,R520936
R822491,R902171
R837639,R378351
R260471,R357220
R586681,R704013
R238746,R288688
R297546,R696265
R242925,R931179
R949110,R867680
R310034,R986334
R987014,R309596
R352407,R488068
R466425,R905267
R499675,R443865
R482444,R129334
R405678,R519537
R229292,R207121
R319715,R976538
R350108,R549541
R820271,R874824
R666447,R266039
R642590,R946261
R247478,R533331
R748996,R212039
R564573,R109863
R597765,R264654
R944126,R713877
R287091,R889317
R333874,R735709
R594563,R999951
R670842,R851211
R934863,R555413
R468124,R687249
R607806,R471854
R633848,R573858
R452292,R349993
R308689,R727219
R507458,R887092
R820098,R422266
R536647,R433548
R982851,R597452
R312653,R136352
R553402,R886760
R989864,R516856
R416764,R989808
R974208,R631823
R812133,R960204
R757587,R303534
R835558,R739639
R122069,R489715
R709647,R188133
R437889,R229411
R700176,R718675
R807004,R149391
R782848,R984589
R223557,R110258
R696218,R565868
R294927,R640363
R934426,R749722
R146291,R562012
R168142,R393403
R801265,R564514
R971801,R591368
R691682,R208626
R681114,R160619
R963503,R947578
R745283,R792577
R314418,R407564
R291409,R549068
R592431,R267773
R125919,R221609
R479380,R737902
R697808,R340650
R952122,R991942
R818771,R553430
R808703,R986637
R836805,R893710
R956430,R877746
R437117,R599620
R516675,R228759
R770254,R908658
R549859,R394550
R443374,R234827
R416877,R473125
R817322,R470693
R890349,R961383
R939831,R814713
R880487,R641466
R676447,R579448
R710749,R348036
R172308,R745688
R680650,R496578
R954396,R900731
R798697,R773260
R919579,R896616
R394908,R590159
R497548,R689268
R426684,R463862
R974906,R730836
R324491,R715931
R581052,R731357
R820198,R488004
R419745,R498320
R837618,R610574
R765385,R270036
R867677,R653891
R432806,R981407
R651106,R739765
R363729,R852975
R479781,R168687
R812040,R715110
R208273,R136684
R497426,R653476
R135940,R958935
R304342,R951808
R222030,R763353
R154050,R569012
R168670,R321543
R767524,R540815
R732920,R544094
R313187,R267119
R191565,R363619
R966653,R582607
R189839,R698654
R368019,R254952
R625156,R839067
R567039,R113493
R618043,R773292
R277057,R337468
R878292,R401939
R260789,R997430
R734169,R427610
R612380,R841208
R980051,R643061
R429135,R751185
R253759,R711939
R374705,R904991
R602863,R435656
R621719,R419274
R299236,R353809
R400371,R826692
R474784,R147026
R790164,R339471
R536167,R697835
R360823,R852417
R354075,R480422
R452813,R805634
R710068,R780380
R601822,R516018
R558198,R416476
R176370,R138487
R241461,R330015
R715174,R945105
R728464,R928619
R325001,R220317
R812268,R805208
R149410,R764744
R370153,R798068
R742731,R993742
R763121,R641793
R720451,R906080
R437776,R352132
R686925,R431379
R446394,R551812
R881478,R696415
R621037,R839503
R675454,R293519
R378968,R931371
R842430,R359723
R578573,R185733
R937585,R558400
R904199,R215604
R965426,R877207
R721703,R372709
R606228,R730117
R783129,R814756
R662326,R387781
R333399,R880818
R151654,R737394
R343052,R669305
R523676,R233126
R246209,R486982
R913913,R296301
R408778,R890313
R544750,R213274
R542968,R618298
R813450,R429216
R911589,R757940
R405834,R260989
R500985,R591251
R870884,R374604
R240432,R876298
R990714,R793713
R293898,R837742
R100621,R490729
R764959,R833213
R860857,R551117
R372078,R401532
R309194,R218927
R159781,R141821
R372252,R585867
R511164,R765578
R233796,R937059
R900105,R283265
R460865,R594549
R270509,R896877
R211779,R448899
R913745,R569967
R745748,R279152
R367622,R382430
R451954,R233843
R557087,R571197
R446434,R271210
R800015,R723068
R826724,R183335
R962353,R836796
R607395,R958633
R870521,R664781
R429092,R385740
R533651,R794141
R866878,R362402
R739846,R193356
R918631,R510584
R499942,R968086
R564336,R223003
R198873,R111358
R585795,R818700
R428381,R806222
R729659,R798660
R405237,R168637
R452469,R383747
R805675,R400295
R255878,R261536
R719239,R897558
R802602,R560202
R981871,R789050
R356650,R135211
R295840,R231930
R842596,R845093
R518676,R329329
R599993,R140505
R601695,R548457
R146847,R531737
R979006,R886005
R700144,R884116
R675311,R956887
R225436,R692058
R548548,R881728
R367357,R452966
R872611,R773300
R468975,R496857
R861351,R932655
R452928,R783330
R712099,R619726
R523807,R819247
R725155,R776276
R241434,R876139
R626017,R657937
R186445,R863225
R528527,R659882
R867004,R582769
R604894,R526238
R984347,R552333
R283829,R906729
R292507,R450100
R248534,R796997
R520618,R606089
R719618,R700416
R781288,R906124
R969863,R551505
R617691,R730554
R588837,R383583
R857642,R793732
R997791,R684163
R906848,R599094
R676826,R270902
R421953,R261116
R741663,R715451
R389835,R363936
R258440,R158775
R571303,R830001
R382016,R811409
R265019,R389949
R436819,R246746
R468249,R391865
R667737,R839995
R711633,R784784
R558526,R735014
R654667,R663399
R753209,R899418
R677056,R108070
R421711,R190712
R659030,R479956
R709536,R167926
R819856,R501275
R145734,R277636
R767125,R699931
R598858,R680371
R547733,R190637
R893879,R590701
R517686,R466657
R211387,R684712
R803928,R593535
R214751,R501274
R682547,R914240
R211764,R314338
R569089,R530246
R746422,R855933
R578683,R915893
R124834,R731168
R715900,R393937
R646209,R287176
R597195,R228808
R686799,R100934
R321487,R921256
R438808,R351984
R362453,R980338
R506693,R932119
R526391,R484148
R338098,R518039
R314735,R924577
R335805,R792249
R240661,R575514
R681046,R243484
R912856,R267042
R480407,R310783
R267754,R116311
R365284,R249801
R269183,R120263
R604609,R890250
R923461,R748199
R128028,R467212
R560092,R368900
R233023,R520115
R952911,R308881
R674909,R733806
R517173,R511353
R746050,R260334
R928235,R387735
R597703,R525125
R800309,R306135
R553362,R668842
R543333,R789134
R349233,R257975
R652949,R408333
R192932,R447774
R323129,R591964
R788360,R351259
R132948,R358718
R154921,R202104
R714924,R885059
R902832,R863926
R468722,R156657
R413697,R426378
R342040,R268854
R670728,R863126
R801569,R699259
R273553,R644168
R676703,R691854
R247178,R193430
R115945,R611373
R636571,R242622
R371796,R811989
R316387,R266395
R790948,R586549
R154171,R683367
R566973,R438352
R952275,R821584
R696282,R868564
R638254,R965869
R983564,R413929
R202688,R857090
R139167,R542295
R823368,R992663
R766965,R786952
R167264,R809201
R820532,R498030
R432798,R591215
R703806,R213479
R280164,R595608
R309202,R243916
R100133,R513771
R544783,R959918
R618136,R894609
R915061,R654098
R378557,R516700
R976211,R283751
R802283,R437224
R537818,R982449
R523041,R632433
R366555,R344318
R697229,R327215
R601567,R315126
R485391,R774567
R248227,R938211
R190100,R465491
R515834,R300828
R495008,R658693
R716195,R397470
R273993,R959069
R269866,R334764
R979697,R687544
R735315,R287547
R900291,R177369
R464565,R151208
R262025,R947988
R317573,R501822
R648760,R834709
R604902,R308898
R459455,R305585
R995998,R739473
R971994,R294761
R918658,R232805
R377935,R563737
R844267,R322218
R725953,R497604
R393147,R184662
R296897,R915811
R725525,R725316
R813852,R956152
R983741,R596794
R188550,R897442
R844327,R970713
R188697,R863037
R435284,R256872
R149502,R946254
R243907,R868803
R729704,R731994
R634984,R565126
R949913,R380301
R110132,R749251
R108911,R521130
R468344,R523276
R632268,R671508
R439656,R652866
R340078,R866176
R731024,R459206
R346993,R326408
R695660,R272320
R923385,R364047
R552005,R267646
R647729,R295349
R501603,R342995
R561095,R470949
R243218,R609653
R709142,R407132
R873408,R434838
R442725,R425566
R113078,R322998
R741802,R161199
R504406,R650971
R369523,R483505
R319873,R416685
R319364,R420432
R242266,R572990
R349492,R642875
R850753,R819337
R212898,R243667
R196666,R123670
R366292,R856104
R452252,R684380
R788920,R735596
R550579,R954666
R195881,R947797
R998844,R992638
R345947,R692830
R353107,R768070
R891349,R437190
R598999,R179415
R698673,R794430
R501396,R490422
R598474,R866969
R542634,R209827
R377787,R249220
R680502,R244831
R465154,R256075
R105515,R304349
R892505,R728244
R222749,R141194
R349292,R873506
R376209,R806859
R523834,R879774
R515414,R639972
R207176,R426555
R677145,R213950
R712879,R215097
R187454,R549734
R403377,R267135
R246257,R147469
R718630,R836077
R996049,R979982
R320756,R312626
R391766,R434265
R177811,R704132
R153985,R395882
R170802,R946325
R358887,R429858
R126492,R381452
R571941,R467074
R744330,R722927
R636280,R186429
R853128,R482213
R332244,R964760
R721899,R709731
R309962,R525905
R545451,R236809
R458388,R378869
R681876,R321321
R318883,R620975
R231691,R343230
R553695,R902357
R829344,R754992
R526068,R923309
R968531,R350401
R942023,R494718
R870445,R611947
R623258,R731771
R371380,R961401
R634928,R536354
R657882,R650510
R916042,R853606
R159491,R625869
R644050,R955360
R432655,R110572
R674797,R300559
R599902,R351797
R624896,R826753
R186313,R346369
R754586,R344147
R759372,R660872
R467796,R647760
R217527,R880737
R393910,R913917
R727853,R487923
R378026,R270041
R988301,R551338
R116190,R848587
R699758,R745561
R518334,R283286
R993881,R998648
R271842,R208456
R235172,R584291
R951717,R835410
R805741,R475950
R459655,R846223
R774651,R231337
R276501,R287656
R664793,R701217
R679894,R245411
R424130,R673168
R335761,R143531
R729962,R539664
R877784,R222975
R498348,R741163
R251496,R488886
R851816,R428057
R460754,R978796
R485800,R985868
R834592,R549688
R448691,R979052
R964409,R651384
R563714,R100059
R981031,R577283
R286008,R702620
R187539,R650837
R989197,R531828
R776172,R732998
R917190,R851698
R765001,R617824
R182749,R696556
R780150,R922678
R786367,R861787
R511535,R222028
R292504,R727417
R601313,R550718
R825331,R306622
R279563,R481798
R221890,R335907
R555680,R134778
R968877,R271967
R519040,R860201
R942154,R742612
R860904,R505570
R265277,R395690
R218523,R799711
R332401,R588727
R691766,R308479
R936809,R662235
R967585,R354021
R754954,R699940
R973380,R996606
R398225,R847553
R870720,R733112
R559075,R459010
R899869,R100996
R799794,R528740
R663119,R756509
R434562,R940363
R332640,R379212
R503320,R344687
R189850,R433147
R994122,R358801
R913629,R392686
R969023,R143097
R843123,R719093
R414383,R171218
R739116,R419971
R175673,R156789
R255784,R963457
R794038,R717086
R793275,R427973
R476247,R653822
R194313,R655682
R322591,R988231
R251321,R168655
R466294,R867556
R634669,R501918
R721467,R721940
R999962,R796628
R457794,R809327
R977021,R377637
R100856,R963710
R937838,R339793
R673448,R533006
R750763,R537813
R660689,R440642
R669766,R261318
R320045,R619145
R642721,R358542
R820653,R169972
R230385,R700005
R688360,R165570
R968377,R818537
R678130,R892415
R419170,R585288
R665826,R138304
R288486,R214041
R830052,R954610
R920150,R987763
R808942,R918709
R338792,R482968
R951978,R208105
R869164,R513075
R871411,R339262
R716948,R877916
R649044,R986546
R366136,R536466
R219734,R971597
R716677,R301558
R629063,R792561
R702341,R904222
R168451,R903331
R758571,R312398
R266898,R736321
R618944,R736308
R471257,R914842
R768894,R315516
R115515,R133554
R301482,R233859
R335161,R423485
R150162,R839825
R990386,R900158
R422899,R320084
R317721,R609919
R615195,R148996
R898458,R847230
R971398,R610036
R955706,R753732
R924257,R777348
R466808,R283187
R589899,R351500
R917883,R136504
R905032,R562726
R491550,R337738
R925369,R374578
R223632,R337539
R906090,R865203
R406422,R958362
R363091,R480139
R272514,R540969
R366328,R251904
R491348,R253300
R308537,R246615
R618382,R171775
R917682,R435262
R581056,R820573
R228877,R891319
R414646,R185743
R576699,R134850
R225031,R649424
R445275,R682591
R666562,R534495
R379909,R228256
R831847,R659110
R742077,R963438
R394779,R111176
R344498,R573923
R296365,R946580
R552368,R786539
R991471,R221666
R801429,R635971
R512970,R445834
R200219,R620016
R909932,R301299
R301566,R237691
R354231,R751699
R628052,R565198
R543346,R440747
R221443,R452486
R138425,R397573
R911355,R479304
R505661,R179762
R932925,R220126
R818666,R756362
R623527,R497781
R167083,R177240
R804280,R627385
R877465,R952205
R596454,R139168
R742128,R368058
R570932,R862678
R574731,R967806
R618612,R840302
R787062,R938096
R543844,R418839
R596104,R700058
R822878,R868786
R518661,R293385
R304459,R871653
R714055,R914721
R450420,R258011
R321612,R423767
R608806,R335846
R906584,R250832
R416766,R754956
R358814,R962263
R336711,R846903
R567701,R866385
R134442,R672087
R156312,R640322
R479541,R712204
R729303,R755505
R503955,R427414
R795205,R824596
R361317,R379116
R640189,R827814
R605254,R249093
R733516,R101437
R757983,R111668
R172863,R500238
R473208,R528894
R889168,R193928
R886336,R819864
R928223,R582989
R628607,R403407
R291617,R858728
R632611,R535790
R201602,R579751
R683432,R203999
R683411,R939725
R142364,R329506
R355820,R375860
R494509,R295099
R903314,R825344
R257063,R844939
R360526,R300458
R111286,R921547
R793506,R176461
R994948,R225932
R856214,R942133
R381585,R205375
R212771,R187095
R720681,R254510
R193139,R185257
R815392,R308047
R758624,R826739
R103790,R505095
R982636,R719517
R370430,R584065
R372971,R533425
R367966,R831570
R924366,R796936
R367404,R663344
R825111,R711862
R269598,R320482
R918500,R375177
R210219,R283793
R181035,R860401
R979268,R107878
R616054,R896065
R837073,R197102
R840174,R943998
R273775,R935067
R260494,R397169
R961914,R922351
R927866,R182400
R551037,R414306
R640237,R113005
R481181,R583269
R912759,R221123
R578535,R403153
R514473,R351344
R431277,R194016
R862552,R729689
R988866,R715919
R437532,R639234
R679168,R993205
R661568,R635607
R119829,R675692
R112336,R472795
R294542,R263920
R607048,R536566
R657023,R783798
R951247,R685868
R723311,R760474
R766428,R512833
R741347,R868301
R643700,R573458
R465405,R432966
R119286,R137059
R343045,R270507
R142220,R938013
R115852,R989268
R455527,R693313
R385827,R899244
R422828,R398102
R357064,R365967
R610688,R176424
R490922,R934885
R441886,R421951
R125228,R403938
R201731,R590605
R586619,R242580
R169198,R879231
R262171,R170309
R791904,R908250
R763015,R952605
R877358,R563288
R943732,R522629
R842616,R806645
R875645,R415456
R413537,R208488
R978616,R712958
R442642,R819870
R333682,R680190
R400117,R638818
R124399,R161343
R247208,R433420
R302479,R255490
R486635,R323545
R778306,R933086
R569530,R212234
R243699,R188033
R826034,R448854
R990222,R839109
R596607,R181163
R916203,R632118
R267284,R505224
R184302,R208068
R743839,R939939
R499718,R944329
R896863,R751583
R394513,R417615
R322884,R629519
R413874,R773945
R157407,R883646
R385471,R583614
R829611,R541868
R708573,R626217
R251537,R532307
R288567,R458896
R496523,R807461
R652690,R133319
R810376,R559144
R149530,R293149
R832756,R546049
R752484,R737474
R743958,R721711
R971009,R306386
