R383696,R154250
R597848,R401367
R542073,R977563
R642283,R204689
R178210,R655079
R124407,R485512
R433547,R569899
R446347,R380300
R659270,R641010
R289890,R446341
R599151,R383962
R214232,R342156
R392255,R638428
R286873,R182025
R449684,R526534
R439529,R292708
R284431,R360029
R969325,R227131
R914045,R886443
R553970,R879402
R995542,R255507
R927892,R945413
R425229,R807180
R115308,R276858
R997257,R755822
R349948,R460184
R665890,R731419
R600754,R775029
R726789,R187755
R847344,R497328
R292187,R626588
R623153,R660952
R459971,R838366
R271781,R729459
R323168,R989289
R940821,R896920
R368145,R512992
R182578,R450377
R225043,R185419
R798520,R461850
R464770,R793413
R573324,R514246
R766858,R192836
R124635,R754721
R126174,R994316
R700318,R411162
R799100,R311148
R556608,R533154
R944572,R211073
R358251,R277873
R833600,R602958
R126970,R461776
R677812,R539499
R102220,R110338
R460800,R998454
R843150,R680304
R365859,R986526
R298790,R177657
R476213,R785020
R748913,R950675
R888260,R644876
R195600,R901736
R697397,R965522
R592555,R803281
R814984,R622613
R679859,R822577
R335908,R651687
R974639,R831771
R548380,R209673
R516550,R271020
R819665,R471483
R289580,R683417
R420416,R767835
R596951,R467214
R275318,R988037
R182517,R457543
R932064,R361714
R727656,R333863
R547711,R842679
R364393,R323524
R768855,R498921
R616304,R355303
R492627,R993033
R957512,R187025
R542762,R959676
R780613,R815679
R836147,R377052
R365151,R765364
R822882,R765019
R442550,R419735
R628372,R309893
R978418,R971793
R254665,R844243
R154758,R156448
R310906,R397428
R152207,R427540
R521800,R502288
R593221,R557834
R574534,R525204
R969147,R697426
R702582,R742630
R530087,R430755
R474051,R549404
R805038,R961404
R255613,R344227
R699793,R609100
R741243,R221805
R124704,R658598
R397883,R345132
R176236,R873528
R930741,R417077
R751235,R698486
R215480,R151385
R561858,R782432
R794763,R719961
R236746,R745607
R263901,R754496
R348388,R272197
R286350,R934242
R458018,R408729
R432440,R838627
R890874,R303713
R592890,R316524
R825679,R906726
R156978,R443128
R363574,R926934
R686182,R985354
R691319,R989622
R693532,R554117
R452694,R178109
R465881,R678387
R733390,R644875
R618223,R118688
R120019,R456804
R172687,R242374
R961943,R137794
R798762,R769785
R997233,R119050
R133148,R371856
R591936,R250016
R692933,R778621
R805697,R783518
R178474,R975239
R197091,R657178
R721295,R804632
R244648,R348369
R106792,R668306
R967758,R542827
R973055,R327961
R464305,R971618
R157388,R977743
R325289,R636781
R327242,R328335
R451730,R565990
R237353,R963130
R140426,R145106
R888773,R426572
R233935,R961601
R375850,R230464
R429003,R597765
R229901,R597386
R240026,R563082
R357357,R386840
R324422,R736644
R189978,R418190
R394193,R450318
R316531,R623386
R963048,R271225
R300406,R730717
R853714,R259900
R409611,R663214
R653611,R784989
R696399,R749188
R455008,R740681
R737316,R627198
R765154,R212946
R284229,R542839
R878449,R347487
R623846,R663866
R511813,R287859
R295750,R443544
R306865,R662090
R419758,R166235
R176250,R368699
R910825,R807082
R172666,R556539
R279605,R136078
R352442,R238329
R784425,R979071
R599888,R734506
R290091,R898673
R704360,R446705
R175853,R692602
R842302,R642825
R965583,R666157
R672024,R119956
R278538,R126972
R234110,R311330
R503608,R267649
R607247,R917386
R326717,R541718
R440852,R393559
R700524,R262791
R474899,R864636
R552326,R434061
R280492,R769219
R634565,R695250
R164046,R619310
R403370,R275500
R554553,R172333
R210114,R246929
R529672,R606417
R375863,R239872
R456999,R822730
R144361,R745139
R721987,R432235
R667898,R538027
R581475,R757703
R831463,R500248
R196249,R862948
R506181,R911424
R720206,R449161
R983963,R377175
R782569,R749322
R642996,R467354
R457978,R934301
R481423,R727358
R496032,R769898
R593367,R747872
R362374,R813576
R595108,R619282
R263257,R286634
R806671,R635058
R966814,R173572
R121621,R552360
R278984,R113056
R285339,R985353
R273248,R558096
R425366,R229627
R758335,R630515
R263631,R900301
R457115,R282497
R622625,R846614
R987796,R969359
R363367,R731201
R838562,R711913
R384289,R256741
R552414,R252989
R492316,R133323
R780735,R462115
R526673,R374303
R766740,R931043
R441217,R810300
R537625,R405239
R431170,R936665
R866781,R932389
R753187,R172868
R241732,R577654
R733190,R884000
R994276,R503071
R339698,R377165
R369146,R602331
R878740,R344303
R775089,R370967
R475157,R841418
R820863,R484432
R106303,R980271
R619218,R180262
R179834,R715986
R133236,R457712
R721774,R133609
R245304,R217182
R316943,R763595
R873191,R676563
R357569,R755797
R466421,R686843
R454974,R629168
R593366,R159050
R863080,R716524
R194433,R739350
R467671,R470830
R294698,R783564
R221062,R537441
R744946,R283948
R281964,R871487
R956436,R612890
R425299,R761902
R289493,R821164
R560966,R456755
R161000,R533350
R956347,R967069
R753539,R354834
R549911,R641597
R988601,R408242
R261416,R769315
R486082,R400975
R452788,R968706
R406029,R269360
R418688,R497050
R859172,R105475
R574945,R179661
R671162,R869116
R795434,R303325
R363996,R180399
R975999,R729837
R586349,R890489
R553013,R810818
R477412,R249284
R959466,R550042
R719813,R324146
R179508,R498052
R281675,R738520
R486671,R900629
R965014,R771374
R610622,R493761
R503903,R890690
R603989,R382853
R135490,R829371
R486987,R940146
R190453,R997814
R603501,R912566
R136692,R821482
R300661,R150288
R502947,R780267
R207072,R186779
R842371,R734297
R873435,R738279
R575263,R928965
R461753,R851025
R314572,R143086
R525053,R213779
R975225,R601745
R994219,R510413
R682897,R580594
R377225,R233202
R657048,R280597
R534513,R776769
R506530,R262162
R747664,R489541
R968660,R130704
R591401,R467582
R774152,R695499
R763379,R309331
R768822,R499055
R798720,R501642
R971731,R880126
R768532,R779859
R627213,R103345
R816360,R383398
R621064,R608246
R344874,R670530
R849049,R918888
R311785,R687884
R391888,R286908
R664704,R704100
R378985,R491308
R177905,R869431
R312429,R510500
R126071,R902526
R512219,R712611
R525645,R610074
R235952,R958105
R386557,R975712
R689272,R108650
R970854,R232145
R395886,R213078
R151949,R153971
R559401,R163445
R590108,R428281
R680934,R806000
R217493,R763502
R155094,R337892
R546936,R578306
R614596,R980581
R833885,R220609
R374437,R588177
R251565,R660520
R340292,R685529
R115044,R472836
R261160,R764337
R304996,R231517
R482229,R217683
R924594,R760647
R192462,R826017
R613381,R542192
R900806,R605706
R542040,R250052
R511048,R505780
R748189,R886539
R110533,R584267
R668899,R232827
R174232,R549918
R954518,R248449
R510280,R326426
R855033,R680904
R767026,R550899
R764054,R109652
R843939,R949199
R863502,R933023
R523244,R704328
R836202,R862231
R309764,R481872
R653030,R421612
R924309,R798759
R804138,R595057
R815331,R297228
R651496,R836720
R910661,R322385
R152295,R571239
R309661,R723716
R227081,R781634
R364751,R915223
R134206,R351725
R580928,R258863
R983977,R463783
R113296,R210436
R172746,R864506
R191628,R953202
R366415,R291847
R949569,R352793
R264678,R297687
R349848,R335211
R104208,R728858
R230774,R696036
R687720,R492827
R355891,R542663
R816371,R919351
R668008,R556291
R326290,R955314
R679670,R975694
R355241,R331287
R354342,R576924
R964255,R495992
R553167,R868299
R942281,R389268
R128488,R425644
R283474,R291029
R932402,R337661
R612295,R189392
R248990,R982621
R834099,R649678
R562572,R777477
R507410,R633431
R611894,R407249
R279650,R503404
R405574,R357159
R870910,R859128
R881103,R355504
R502866,R187065
R776142,R266373
R741173,R894145
R890155,R767585
R451784,R558310
R813554,R282425
R930083,R345312
R828450,R405962
R466191,R689845
R611484,R520115
R507497,R785980
R196965,R790330
R466082,R808937
R257134,R725402
R201237,R717630
R788756,R990699
R227751,R491791
R394872,R182283
R360758,R945700
R114760,R430249
R877266,R142878
R694391,R910239
R792790,R624668
R229389,R724965
R659847,R305082
R479536,R211257
R123150,R501557
R123692,R897483
R230301,R884512
R402738,R366623
R865329,R387249
R207687,R287170
R788981,R529727
R501674,R328410
R719880,R799414
R653466,R440540
R879078,R336115
R605633,R412710
R314156,R773585
R211356,R834431
R909673,R822597
R173374,R892700
R279377,R931067
R695429,R747889
R809219,R923952
R702617,R790290
R500523,R189725
R707476,R416337
R632556,R700170
R411525,R637883
R482540,R760593
R623049,R380988
R930364,R710248
R211319,R399190
R893337,R307183
R622351,R852109
R443444,R667443
R644565,R858228
R873259,R940436
R307842,R415023
R830778,R502670
R567106,R774215
R896847,R756655
R913414,R631065
R718701,R224383
R793982,R924288
R999195,R512744
R427136,R890643
R434455,R504837
R364091,R722235
R197257,R157382
R195264,R108468
R689956,R626354
R652983,R607705
R279388,R678549
R719038,R121557
R285933,R322583
R494482,R426037
R978823,R759589
R507417,R549567
R819076,R656054
R718510,R982482
R441975,R257517
R581431,R952501
R536221,R605700
R224854,R378774
R409824,R826024
R769141,R853320
R526984,R961984
R400214,R504255
R162555,R856210
R402365,R129786
R964408,R722661
R411854,R480298
R707931,R288532
R566390,R829798
R355348,R990938
R376454,R465260
R483791,R422642
R757820,R484032
R304153,R927287
R187491,R901904
R512978,R650286
R177865,R789363
R403823,R811409
R901109,R731971
R135650,R975366
R233343,R639013
R710435,R941067
R608992,R226808
R514895,R955388
R954503,R346038
R355615,R883193
R856702,R138149
R389050,R989852
R288642,R285465
R245429,R250835
R482154,R762796
R332329,R534949
R787135,R240796
R143313,R909995
R484838,R876780
R306254,R957637
R671120,R925305
R400170,R922497
R626825,R124953
R826554,R293056
R699717,R560798
R758438,R753071
R178455,R186250
R738770,R690831
R535511,R287453
R867088,R342170
R208037,R269923
R135105,R386532
R593246,R891633
R433851,R379990
R792667,R449141
R640815,R184593
R752940,R464372
R412152,R534253
R186099,R563196
R965122,R548894
R785825,R405809
R721320,R129181
R987646,R823713
R636557,R290128
R525784,R451576
R616527,R128118
R550043,R178770
R203954,R414431
R250049,R638223
R110330,R586882
R268062,R841027
R223924,R638965
R351642,R359981
R400188,R150322
R713349,R230166
R726396,R431823
R338504,R197942
R695380,R737801
R198191,R619381
R971936,R412613
R109792,R907285
R297730,R757903
R815649,R969279
R474807,R283715
R502024,R971672
R734782,R268835
R234460,R482596
R733452,R774438
R912153,R182297
R822772,R207092
R399367,R683114
R520029,R225108
R692644,R228512
R710398,R322270
R610618,R862240
R647086,R689794
R729571,R451604
R963362,R329828
R794764,R969175
R761349,R472227
R370192,R280695
R932457,R382917
R348947,R803082
R369894,R684651
R967513,R680770
R185145,R713089
R457567,R156572
R444287,R177660
R843010,R665419
R575398,R164457
R350912,R512132
R541984,R770818
R693454,R276940
R802152,R535886
R316396,R614691
R247307,R700639
R499567,R581270
R568062,R308758
R119038,R207681
R959456,R650387
R402798,R562048
R732266,R800617
R126490,R178985
R664088,R541837
R865124,R611418
R300801,R910795
R324138,R509914
R964444,R324858
R954499,R523662
R752971,R935885
R202310,R536102
R990207,R359438
R636639,R653968
R567005,R208489
R211228,R996217
R741322,R962584
R591764,R234997
R411855,R907789
R671293,R153490
R544953,R595011
R687182,R309291
R375966,R121194
R957697,R614283
R227869,R503433
R787278,R494140
R249133,R916036
R520174,R870876
R740410,R658171
R658153,R994789
R731028,R602665
R973318,R336447
R988935,R592232
R392683,R841997
R302046,R619887
R364802,R305652
R838702,R542067
R790822,R169406
R336296,R384175
R920197,R212651
R993262,R693502
R613729,R532250
R498050,R411752
R319397,R545457
R906211,R670007
R853162,R347039
R588996,R655411
R680443,R327983
R813414,R502157
R841182,R640784
R299565,R501321
R577477,R321038
R329726,R179670
R768410,R758791
R678996,R893143
R129193,R204438
R116356,R824231
R916650,R661918
R207758,R711234
R995817,R160194
R154294,R802334
R492921,R996860
R637840,R313730
R920748,R780538
R316035,R572829
R646061,R390181
R328707,R862020
R496031,R842575
R461616,R692552
R262620,R931654
R271992,R104963
R981561,R471341
R653188,R662871
R384833,R718902
R449448,R981654
R850790,R739969
R854833,R163329
R370617,R876684
R847799,R555114
R770365,R343602
R948890,R870088
R889270,R923739
R145605,R586856
R676018,R913739
R665898,R416342
R406765,R967553
R234091,R867115
R268496,R837178
R840018,R444222
R873291,R739266
R745471,R312019
R312023,R822167
R579322,R919265
R939132,R147410
R509942,R392453
R936055,R775739
R963562,R632625
R845928,R492430
R504733,R530206
R608275,R116938
R670891,R774319
R730774,R928770
R344899,R426488
R552792,R341141
R731464,R885949
R114899,R325256
R516797,R735013
R693422,R891610
R884771,R610749
R375288,R104302
R132879,R164680
R211361,R520390
R933561,R107061
R281323,R553823
R913628,R793061
R702631,R881911
R847875,R361702
R384009,R309620
R848822,R709558
R450606,R361947
R739437,R663825
R161756,R664868
R652536,R837319
R354028,R843592
R889591,R128216
R930831,R270975
R946233,R295936
R845895,R612179
R413406,R572060
R525838,R162070
R871314,R991219
R685891,R112646
R569219,R223771
R634765,R820052
R624861,R820469
R141289,R346997
R449244,R392270
R717823,R485692
R691316,R777854
R189313,R945730
R468014,R350270
R589657,R131950
R779831,R231405
R471186,R949365
R849834,R336557
R322219,R915708
R550825,R428717
R718541,R751972
R793844,R975292
R997311,R694592
R217080,R294427
R398069,R757178
R332020,R580356
R774631,R904278
R494648,R922933
R903318,R457855
R743197,R925104
R734942,R568985
R951913,R366958
R453750,R592119
R341018,R395615
R349590,R752171
R652285,R294537
R270639,R187702
R183308,R383617
R354193,R954099
R959503,R948832
R702969,R836506
R978479,R175176
R627375,R709301
R836289,R606938
R775458,R740804
R173487,R461391
R105856,R263322
R346395,R264946
R920009,R166919
R682348,R149613
R861555,R409658
R405081,R673801
R616143,R243173
R978236,R901642
R406261,R287198
R492666,R237208
R363421,R546422
R223133,R862178
R493705,R706611
R219307,R813123
R348326,R239948
R763193,R951105
R780542,R772047
R233629,R369997
R501177,R166109
R882675,R673272
R281108,R148386
R460510,R974084
R815769,R897726
R554181,R183659
R943648,R286545
R497970,R732015
R678503,R932483
R938380,R878278
R785745,R387384
R190800,R496769
R747655,R409734
R756615,R911396
R102740,R283331
R248966,R277767
R670931,R828111
R237262,R558871
R999855,R314776
R591335,R249249
R531690,R156863
R585833,R609782
R853958,R224689
R216276,R638457
R181805,R548506
R254793,R849349
R323865,R114947
R847646,R274435
R289471,R318193
R357573,R569470
R585970,R885232
R675646,R154180
R447180,R560601
R308819,R973454
R687316,R350443
R810065,R271486
R907548,R309179
R269375,R951123
R553256,R281018
R354107,R689180
R186728,R526133
R936957,R954082
R541006,R217247
R228455,R125722
R285531,R596062
R883109,R342030
R135692,R697950
R294825,R731480
R912252,R550367
R448501,R294081
R380096,R288189
R442568,R293131
R446013,R835622
R179895,R346775
R576412,R807107
R727226,R409460
R355678,R405050
R622990,R945142
R232267,R581418
R699891,R624864
R548464,R752825
R963247,R851050
R462862,R744382
R450279,R685730
R412898,R373300
R560935,R813374
R312820,R811089
R180588,R299427
R539047,R214304
R620848,R731378
R719126,R683066
R557247,R578354
R363774,R530536
R868208,R432299
R882804,R964119
R836115,R585194
R289466,R922524
R961776,R827578
R777482,R728949
R517612,R708557
R583242,R751223
R703584,R134383
R582088,R632287
R199785,R178546
R512496,R121145
R854121,R339558
R180709,R432445
R988755,R981484
R150028,R296523
R955754,R959429
R955483,R310336
R569579,R579132
R171819,R344684
R744454,R384459
R717599,R521676
R312889,R160327
R574566,R726867
R888504,R169284
R122066,R833113
R164248,R898466
R434947,R726044
R350677,R942266
R702323,R828633
R951098,R226006
R988009,R625717
R421648,R808763
R596547,R365636
R985150,R267757
R647906,R477670
R330672,R760095
R501839,R461595
R635543,R905100
R696477,R243683
R432029,R555940
R877668,R698599
R670260,R516710
R992639,R764231
R663602,R957174
R242411,R642217
R671542,R433786
R641512,R582401
R123117,R597622
R730424,R682190
R853232,R250493
R586736,R311636
R179517,R367153
R720682,R379222
R438158,R906681
R720865,R426924
R176070,R146506
R192566,R157248
R990409,R631755
R216225,R846010
R637640,R633415
R464756,R304122
R846524,R931109
R277004,R859614
R972297,R452540
R441665,R230831
R216064,R956079
R801749,R117545
R493768,R167009
R736850,R590148
R378545,R654273
R464362,R203339
R388066,R271258
R116926,R240050
R924793,R517770
R619002,R831548
R986343,R986998
R990531,R867492
R316595,R505848
R769299,R968021
R810112,R992806
R822340,R115593
R416326,R181590
R809813,R978110
R568654,R466467
R737119,R983005
R440292,R696227
R426405,R558492
R296182,R191931
R642932,R855089
R728162,R248847
R174993,R509446
R739579,R597757
R827295,R994192
R996711,R422215
R874783,R830656
R948013,R138556
R917569,R838722
R607359,R849756
R238450,R890994
R981106,R335310
R498765,R246971
R737031,R451387
R801429,R281136
R666080,R775816
R322000,R471994
R832494,R966477
R193964,R452726
R786391,R834383
R218925,R640914
R143572,R341471
R609070,R979080
R874665,R264252
R309646,R474614
R610101,R638140
R993423,R364880
R863269,R595195
R140712,R129040
R708730,R470350
R198811,R631240
R809647,R456279
R530077,R213182
R333936,R700882
R294132,R360356
R383664,R645657
R804959,R200196
R858342,R467499
R712467,R977090
R324434,R710537
R160890,R259497
R919485,R974518
R217426,R780490
R394852,R720191
R496941,R994699
R396868,R942578
R553750,R745411
R511032,R655938
R690074,R249259
R175005,R972386
R177976,R900571
R436695,R911381
R971668,R234401
R174728,R139253
R814622,R490405
R899704,R216425
R452518,R226514
R651744,R168428
R864498,R279597
R704250,R498674
R735423,R359997
R149585,R953359
R366556,R841345
R336126,R452249
R659322,R252331
R319791,R625672
R122728,R717206
R378557,R445380
R354724,R948510
R784406,R335990
R975388,R245178
R288868,R354021
R210792,R901472
R693419,R104030
R755265,R231229
R815268,R465953
R509787,R685761
R595916,R712688
R757287,R729506
R137874,R392276
R430046,R842304
R393764,R460912
R893088,R974622
R696444,R416218
R205904,R598891
R976867,R761214
R961502,R432647
R368978,R870674
R936517,R834780
R331957,R689965
R364401,R703574
R298753,R393712
R673333,R732259
R859222,R984683
R649640,R532410
R285715,R252838
R809808,R142958
R621417,R862606
R574544,R294567
R276215,R199620
R414317,R986896
R617312,R422416
R397876,R175188
R915044,R858136
R431610,R437648
R398027,R366861
R384414,R420312
R180687,R498713
R172577,R593906
R213219,R630170
R841975,R440680
R698453,R709562
R990358,R514633
R402557,R492208
R964154,R345007
R924389,R719653
R782216,R772574
R475096,R167306
R236886,R530768
R461986,R742862
R165292,R359853
R150124,R992901
R966611,R268849
R206043,R497364
R769074,R869306
R495163,R760920
R400040,R145339
R950129,R369760
R463491,R114923
R878883,R416121
R214156,R434054
R948426,R139581
R708328,R350668
R286784,R274872
R934941,R950705
R859685,R983993
R764484,R544514
R482153,R107984
R711854,R958067
R107637,R366237
R129946,R887038
R488990,R203008
R468876,R954403
R951109,R253875
R388812,R966666
R103218,R115851
R528746,R242648
R530843,R517778
R262448,R446119
R145682,R809042
R158471,R278523
R871738,R297879
R367706,R156161
R461168,R449517
R400804,R189296
R493214,R557948
R477816,R460486
R990516,R136501
R166938,R817020
R754349,R748518
R550383,R360817
R870537,R546498
R978410,R925506
R129400,R431172
R823218,R458686
R592859,R178542
R603020,R100949
R854517,R333222
R392245,R540918
R304851,R815587
R183789,R939915
R115095,R375557
R793579,R301929
R215266,R904090
R343433,R966706
R866058,R798902
R626866,R150162
R123766,R340136
R416269,R809865
R310266,R312831
R609681,R201201
R300429,R137665
R707603,R640532
R748949,R516203
R141548,R772391
R414356,R979288
R873683,R340431
R520122,R578185
R160469,R879921
R389260,R838008
R221425,R411510
R826116,R588700
R841957,R536053
R175253,R160206
R877388,R510223
R844082,R426621
R573215,R878759
R339868,R260505
R809410,R771539
R343126,R444645
R241489,R824883
R749323,R132087
R717837,R659905
R976525,R625733
R458540,R636092
R763200,R122629
R823505,R784239
R717961,R295736
R202784,R571728
R444941,R580613
R326804,R702681
R279385,R629799
R589746,R697638
R628173,R808310
R265853,R491993
R548555,R370190
R936172,R822171
R807469,R401018
R716115,R114419
R411445,R202556
R388147,R885913
R699056,R640005
R197480,R530641
R758215,R994533
R531616,R559181
R717628,R874414
R587330,R252788
R481092,R737563
R798373,R394104
R990018,R554648
R617394,R280268
R124973,R943082
R228559,R111004
R469275,R820950
R877533,R367925
R214506,R567679
R525688,R636260
R885426,R254828
R917513,R201483
R277074,R184552
R448153,R462888
R661745,R119667
R266896,R505033
R929582,R912337
R690146,R677184
R383022,R647167
R238430,R576034
R136056,R932947
R721556,R839235
R438045,R421117
R967162,R581003
R909172,R972042
R993275,R394851
R787242,R498184
R763236,R683786
R334308,R598061
R368328,R193730
R129761,R147915
R349143,R245466
R774538,R123311
R406372,R768315
R223649,R756087
R835875,R912446
R398998,R963060
R341738,R160191
R856119,R416675
R205072,R304309
R552305,R590237
R758444,R706469
R413898,R270298
R788812,R561446
R556569,R208549
R847514,R667062
R337656,R898426
R376083,R588848
R911125,R913831
R598725,R163801
R735589,R378409
R814713,R458264
R895185,R891361
R255906,R988788
R630910,R117625
R340364,R797137
R738847,R284212
R225482,R648479
R637237,R288063
R564042,R465667
R384800,R580852
R756932,R818998
R822218,R566784
R890420,R934139
R943221,R855271
R361450,R852045
R968938,R324867
R620813,R536407
R354940,R789946
R228584,R791327
R456532,R932166
R566204,R948507
R484348,R168480
R328491,R482040
R981874,R560532
R184032,R773980
R891022,R623192
R214896,R779530
R391149,R420433
R850777,R214582
R544600,R680517
R856842,R375818
R810685,R833268
R222194,R182499
R237672,R564665
R320429,R597168
R243347,R348610
R836333,R988548
R258271,R249460
R342031,R899271
R841126,R856840
R478600,R703056
R326158,R297427
R991799,R871790
R373721,R904229
R610306,R697392
R844185,R831797
R379731,R856925
R565835,R406509
R376127,R679291
R589802,R273570
R950706,R720965
R182514,R703790
R487439,R435239
R610679,R327590
R578091,R308265
R570772,R780296
R242756,R243563
R169927,R387700
R271524,R233016
R611977,R146887
R799038,R455174
R314401,R537392
R423277,R142724
R303212,R138471
R137314,R367468
R810050,R808945
R408535,R860331
R675374,R739419
R508471,R511015
R888246,R199829
R447949,R244518
R530053,R675834
R235746,R136665
R298629,R571979
R646988,R150170
R601455,R737254
R519839,R972056
R565018,R898430
R424217,R400269
R542892,R650674
R825050,R103059
R497782,R611110
R491772,R441630
R406716,R993824
R773207,R535103
R298092,R541446
R471137,R515444
R220112,R852014
R666460,R989508
R835901,R574703
R330419,R992195
R911514,R149344
R378368,R849220
R434716,R184838
R575996,R585798
R744048,R823322
R973513,R272617
R417204,R757550
R210139,R798563
R132404,R439453
R442957,R187109
R424234,R430674
R631294,R469261
R197200,R906273
R757002,R302574
R739168,R401534
R973452,R710635
R301068,R781547
R417788,R307801
R647598,R873814
R594094,R535485
R671702,R854996
R158398,R432667
R589924,R553626
R787677,R117888
R238814,R415143
R178925,R285983
R767626,R186947
R477020,R681899
R719361,R614883
R265127,R175678
R913534,R671758
R579444,R531831
R633488,R711772
R918702,R941508
R589245,R986510
R949838,R327445
R654354,R997486
R494018,R565398
R409590,R897620
R448277,R290137
R242985,R352518
R961194,R425809
R479945,R363389
R644139,R354243
R845870,R156501
R658184,R351059
R280906,R230062
R906576,R638803
R448297,R683174
R319367,R544184
R336512,R705530
R596723,R434093
R129472,R476887
R573753,R211652
R208010,R750306
R318928,R257167
R188559,R282199
R770662,R656802
R917935,R810932
R205028,R444698
R240967,R933838
R125344,R200452
R673748,R624987
R180240,R424448
R554512,R778524
R198199,R352632
R735218,R468674
R899576,R180632
R567132,R903639
R289113,R838189
R288880,R952344
R348799,R524474
R730016,R215145
R750282,R809003
R875152,R782663
R516678,R189459
R579620,R972988
R648269,R397988
R340566,R585390
R962190,R856898
R396396,R797665
R235027,R739790
R301233,R813286
R698196,R871433
R457415,R424149
R102027,R655506
R301771,R474195
R905476,R514686
R853787,R634229
R734217,R832281
R312515,R859734
R423311,R212715
R642303,R344114
R722615,R139102
R677252,R459806
R139062,R579727
R730938,R145258
R477473,R769128
R764692,R384030
R186669,R583581
R333013,R712682
R144363,R853976
R645856,R467058
R129765,R344318
R400156,R202526
R773469,R216839
R723218,R621161
R896912,R499034
R633939,R615032
R353775,R500574
R963413,R836251
R840578,R519260
R387130,R829723
R781679,R181972
R305770,R964173
R514371,R713370
R909680,R126842
R943417,R760338
R131829,R860744
R653393,R526384
R867728,R990524
R645912,R748209
R575493,R471031
R110951,R510042
R381854,R964720
R286628,R902103
R922107,R399208
R393322,R286012
R566258,R416756
R856343,R318737
R300068,R948657
R213446,R831863
R772320,R659944
R186738,R658228
R405518,R518637
R152939,R909709
R165663,R801433
R418197,R895367
R818874,R944728
R365460,R455193
R400723,R383678
R136681,R321520
R693887,R795552
R423490,R154171
R695004,R316695
R392896,R502252
R481448,R548203
R262214,R752269
R706712,R391123
R631036,R191076
R396768,R821242
R421692,R811637
R325210,R699061
R459142,R767320
R243812,R450774
R750631,R554794
R216213,R320972
R528388,R798450
R717641,R177866
R657709,R599931
R888256,R968511
R250514,R939200
R915967,R194664
R867338,R771191
R990486,R909391
R222828,R422037
R290207,R347519
R889058,R454658
R722378,R971970
R173115,R766851
R799752,R883800
R161330,R550213
R475652,R982224
R771052,R622087
R547325,R578259
R235693,R471123
R619132,R394151
R181520,R906373
R247006,R313681
R110736,R295211
R135732,R714077
R420927,R320287
R927620,R677515
R319326,R169007
R679705,R224357
R944529,R172504
R226824,R621908
R813218,R893055
R339595,R842856
R363169,R349190
R132137,R945802
R134287,R349976
R584964,R407756
R696804,R749925
R650183,R862412
R440218,R804501
R250715,R584429
R612441,R705409
R819927,R725758
R531450,R427042
R366299,R510601
R687087,R713177
R232870,R695374
R485207,R516328
R319552,R195304
R648075,R102190
R167884,R564060
R291349,R359105
R276737,R107961
R873717,R179621
R537032,R993808
R951894,R512081
R688674,R967766
R779290,R848810
R608190,R595180
R682250,R797879
R763083,R406698
R830921,R790355
R271886,R737851
R629825,R807256
R283001,R967359
R739048,R425059
R165737,R247194
R511326,R976493
R176420,R332605
R473028,R673628
R123522,R894323
R277444,R688986
R920278,R935574
R134847,R613058
R512758,R347360
R272768,R420057
R888825,R157474
R188072,R436921
R389629,R375972
R375078,R354619
R649120,R473906
R324693,R793318
R105617,R395712
R130495,R632849
R989385,R548179
R867306,R232567
R696022,R206962
R872140,R423195
R789818,R940528
R767018,R680362
R867188,R308473
R690119,R711911
R742160,R508066
R104153,R347176
R308491,R958632
R781509,R328891
R526265,R248246
R763436,R844555
R853933,R983074
R374094,R350231
R717514,R613259
R262465,R293288
R304091,R468382
R449521,R285399
R218368,R429019
R646521,R422295
R435554,R682672
R132129,R880584
R547559,R704192
R791438,R280844
R543193,R120733
R431227,R927613
R759213,R431066
R805056,R356168
R697804,R263376
R339620,R743151
R827920,R724635
R201599,R215940
R277344,R166216
R935086,R636456
R682976,R791783
R296346,R162735
R947989,R921261
R689678,R707602
R811750,R157736
R139746,R928962
R772902,R274318
R892293,R476946
R375041,R112409
R699452,R439637
R865758,R815721
R521363,R643908
R468406,R800730
R124926,R113270
R696621,R983276
R540275,R835075
R548259,R110643
R542752,R960755
R888324,R874850
R622610,R814865
R141713,R683061
R470990,R159390
R550540,R891137
R505540,R281297
R924095,R832982
R942170,R968237
R262623,R880214
R756198,R101457
R330178,R620607
R602047,R202847
R640633,R601575
R473613,R462167
R376142,R395363
R602939,R989083
R321234,R431273
R236610,R303438
R875573,R608382
R840390,R256897
R550671,R249671
R782116,R848904
R830904,R795158
R932858,R400058
R575018,R795145
R464471,R561134
R928977,R660284
R837437,R551928
R768190,R985033
R534055,R635182
R885449,R541869
R277791,R286698
R694360,R184684
R582895,R885355
R185906,R246202
R763176,R238992
R939055,R518278
R573468,R779485
R125480,R374116
R640854,R359593
R462516,R522705
R554141,R288935
R453667,R685247
R440900,R947079
R684947,R930688
R634354,R944177
R406823,R998564
R736619,R638643
R528156,R345632
R669578,R308589
R807137,R308692
R890625,R550306
R366394,R441803
R786304,R818943
R891060,R102263
R220528,R985499
R410978,R886023
R613071,R757865
R478206,R442075
R961644,R699873
R757733,R658122
R753598,R714508
R295020,R530239
R279406,R459774
R163236,R299644
R308807,R370434
R346729,R500725
R793967,R781894
R731929,R443703
R465206,R660945
R390888,R726997
R368064,R550716
R696027,R251988
R711246,R699421
R626764,R711945
R873357,R451481
R647467,R707836
R896240,R613027
R246014,R101489
R734792,R922392
R681547,R734539
R439605,R880391
R902344,R929752
R327708,R231200
